Name,Address,Operation,Homepage,Type,Rate,Img
사쿠사쿠,대전 중구 보문로268번길 12 1층 (우)34912,"월,수,목,금,토,일 11:30 ~ 21:00",https://place.map.kakao.com/1216414362,일식,318.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4915B1D3DFDF40749C28E76361922259
삐아또,대전 중구 중앙로156번길 28 1층 (우)34921,매일 11:00 ~ 21:00,https://place.map.kakao.com/12468648,이탈리안,3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F62b89e84d35ddec016cd5b537353d2791768279b%3Foriginal
신화수산활어회타운,대전 중구 산서로 16 (우)35082,매일 10:00 ~ 21:30,https://place.map.kakao.com/15405493,회,53.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F59DD153204354B288704135B034105FD
뼈구이 농민뜨끈이,대전 중구 대흥로 161 1층 (우)34927,월~토 11:00 ~ 21:00,https://place.map.kakao.com/1405265808,"육류,고기",3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FA0F0E37B3DB840CDAE27BAC349E9CB91
다리위오징어,대전 중구 보문로 21 (우)35033,화~일 15:00 ~ 24:00,https://place.map.kakao.com/15436258,"해물,생선",4.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7E6EEBA526F449A2B0A53C2C37BF38C3
복수한우날고기,대전 중구 태평로 120 1층 (우)34881,매일 00:00 ~ 24:00,https://place.map.kakao.com/24122780,"육류,고기",3.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC915D56AC0DC40D1BBEBD5F2AE2D45D4
두손개성만두,대전 중구 보문산로365번길 2 1층 (우)35016,화~일 09:30 ~ 21:00,https://place.map.kakao.com/26602405,"찌개,전골",4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F977336470C9D449EBAFEEA001C69D571
점선면,대전 중구 부용로 44 1층 (우)35058,매일 11:00 ~ 23:00,https://place.map.kakao.com/1641897853,카페,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FBE5AA980311041AF934D012953675660
이조,대전 중구 당디로 12 (우)35010,매일 11:30 ~ 23:00,https://place.map.kakao.com/11245946,한식,4.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEDACAD7B0F1046D6B46D2BC9A343078A
유소춘,대전 중구 목중로20번길 44 (우)34813,월~토 15:00 ~ 01:00,https://place.map.kakao.com/22672353,"육류,고기",4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FDF993FCCD31946C0B42FEDA269ED62C2
오사카오코노미야끼,대전 중구 중앙로156번길 41-12 1층 (우)34924,월~토 15:00 ~ 22:00,https://place.map.kakao.com/27499973,일식집,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F424C04A006FC4889B3925872ED03AC62
풍천민물장어,대전 중구 계백로 1601 2층 (우)34900,매일 11:30 ~ 24:00,https://place.map.kakao.com/11603780,장어,3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fdb42d8e5c20fce73b5d1bd0d4e0a88f744191b96%3Foriginal
두부만드는집,대전 중구 유천로102번길 29 1층 (우)34897,월~토 11:30 ~ 21:20,https://place.map.kakao.com/209478510,두부전문점,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F7460DCDB78FA46099F2B81F983B1C1FF
황토우렁이마을,대전 중구 대둔산로 454 (우)34995,매일 11:30 ~ 21:40,https://place.map.kakao.com/21337943,쌈밥,3.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAE54085E4AE149E8A7EFF0F1061EB7F6
서울갈비집,대전 중구 계룡로882번길 59 (우)34909,매일 11:30 ~ 23:00,https://place.map.kakao.com/305532968,갈비,2.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3D553849057348CC861515CD7ABFB2AC
선화동한가네닭발 본점,대전 중구 중앙로121번길 26 1층 (우)34838,매일 16:00 ~ 02:00 (- 가게 사정에따라 유동적으로 일찍 끝날 수도 있습니다),https://place.map.kakao.com/8589535,닭요리,3.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEAD953134BA7494983DE6DBDEB68D9CD
우리집,대전 중구 선화서로19번길 8 1층 (우)34865,"토,일요일",https://place.map.kakao.com/26095558,한식,4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F32C6580A83504B1DBE88A3F4AE0FD243
여수게장백반 본점,대전 중구 충무로86번길 3 (우)35022,매일 11:00 ~ 21:30,https://place.map.kakao.com/9250960,"게,대게",3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F661CBDDFFDFB415795CD3F3C02BCCA6E
쌍리,대전 중구 중앙로130번길 46 1층 (우)34915,매일 11:00 ~ 23:00,https://place.map.kakao.com/11118902,카페,4.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F152D4F374F6C1A7E0E
청석골칡냉면식당,대전 중구 보문산로141번길 39 1층 (우)35010,화~일 10:30 ~ 19:30,https://place.map.kakao.com/21338834,냉면,3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4A7338D1A3DE4D3AAAA582718A8EA321
할머니추어탕,대전 중구 대흥로 138 A동 1층 (우)34934,매일 10:30 ~ 21:00,https://place.map.kakao.com/19925551,추어,3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5A5B039E08C644EA9F95604566436B2D
하루방만두,대전 중구 목중로10번길 7 1층 (우)34814,월~토 11:00 ~ 20:00,https://place.map.kakao.com/21337831,분식,3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0FB13A9362F2425BA505CFF8536F65F3
유메,대전 중구 오류로 47 1층 (우)34905,토 11:30 ~ 14:30,https://place.map.kakao.com/1634830681,"돈까스,우동",4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Faf164cd5dff938e749c417533de7122692262ab9%3Foriginal
소바노하나,대전 중구 중앙로 28 센트럴스타클래스 상가 1층 102호 (우)34944,월~토 11:00 ~ 21:00,https://place.map.kakao.com/24728744,일식,3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F36c7d4673d42835d309dfc1c3d222c1ff62c4ab0%3Foriginal
안영한우마을,대전 중구 대둔산로 164 (우)35085,매일 10:00 ~ 21:30,https://place.map.kakao.com/27391317,"육류,고기",3.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F628EF83D290841F0BCC2BF35E1AFF1B8
머스탱,대전 중구 중교로 53 2층 (우)34915,화~일 18:00 ~ 03:00,https://place.map.kakao.com/1230216074,"호프,요리주점",4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCA0148D64DA64D54BAE2302B52867A2C
대운산채,대전 중구 중앙로16번길 27 2층 (우)34944,"월,화,목,금,토,일 11:00 ~ 21:00",https://place.map.kakao.com/8285323,쌈밥,4.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc78ea190d165c06d2af751b056fc5fa482e51a0a%3Foriginal
연이자카야 본점,대전 중구 대종로480번길 53 1층 (우)34922,"월,화,목,금,토,일 11:00 ~ 22:00",https://place.map.kakao.com/1279193304,일식,2.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fd475da992a00cd1eadf290ff1091cfb469780533%3Foriginal
김판순김치찌개,대전 중구 안영로 45 1층 (우)35083,매일 10:30 ~ 21:00,https://place.map.kakao.com/15424095,"찌개,전골",3.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb9192ccf1fcbbec3ea7d679032a04515b7bc7ea4%3Foriginal
평생직장커피,대전 중구 계룡로874번길 71 1층 (우)34909,화~토 12:00 ~ 22:00,https://place.map.kakao.com/1319509659,커피전문점,91.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F0305415DC16540AAB82751A68418D9A4
형제집,대전 중구 대흥로175번길 34 1층 (우)34926,매일 11:30 ~ 22:00,https://place.map.kakao.com/10109184,"육류,고기",2.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5E9291DFCCEB45B29F08BB0026E38393
신당동자갈구이,대전 중구 대종로505번길 22 (우)34838,"월,화,목,금,토,일 16:00 ~ 23:30",https://place.map.kakao.com/9219417,"육류,고기",3.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE8AEB35817CA4619B0A1D4362EDBB271
메밀고개 시골막국수 본점,대전 중구 대둔산로 275 1층 (우)35082,매일 11:00 ~ 21:30,https://place.map.kakao.com/27209089,국수,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F196250334F6ADBE733
팍스,대전 중구 태평로14번길 21-12 (우)34891,매일 10:30 ~ 23:00,https://place.map.kakao.com/1375616330,카페,4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F320bb1ac5b88b19ddf3ac4e9c3ad0d0006012785%3Foriginal
태평소국밥,대전 중구 보문로 44-1 1층 (우)35032,10:00 ~ 22:00,https://place.map.kakao.com/384368276,국밥,2.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5E5375872EDA441DBC13FB3F445595A6
태평소곱창,대전 중구 수침로 96 1층 (우)34883,월~토 16:20 ~ 23:00,https://place.map.kakao.com/27456754,"곱창,막창",4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F70C8F296A9B14612997987798F3629DE
신풍전삼계탕 본점,대전 중구 계백로 1620 1층 (우)34966,매일 10:30 ~ 22:00,https://place.map.kakao.com/12589939,삼계탕,2.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCD96CC9ED834475F99ED803782254A4B
디아로마,대전 중구 중교로73번길 14 2층 (우)34924,매일 12:00 ~ 22:30,https://place.map.kakao.com/13310827,커피전문점,4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD79A27D5BDB647FAA5BDA619EB8B0ADA
윈터커피로스터스,대전 중구 대흥로111번길 34 1층 (우)34918,"토,일 09:00 ~ 22:00",https://place.map.kakao.com/1389921557,북카페,4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fcf768372ad0d7c5191836cf0b680701271b0dc56%3Foriginal
인정원,대전 중구 계룡로 755 3층 (우)34822,매일 11:30 ~ 22:00,https://place.map.kakao.com/10745195,한정식,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0B2FA62A1FDB406A91A2FD35EFFBAA0F
3일소고기국밥,대전 중구 계룡로 806 1층 (우)34903,매일 09:00 ~ 21:00,https://place.map.kakao.com/25656743,국밥,3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4DED461092304F37BB331BFFC6B70F66
7930손님식탁,대전 중구 계룡로830번길 44 1층 (우)34904,월~토 11:00 ~ 21:00,https://place.map.kakao.com/752826719,양식,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F19F9041256A345B68030FB84803444E7
청원농장,대전 중구 사정공원로 209 (우)35056,"토,일 11:30 ~ 21:30",https://place.map.kakao.com/8098352,"육류,고기",4.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1438754C4EAA32841F
애트,대전 중구 대전천서로 467-1 1층 (우)34832,매일 09:00 ~ 22:00,https://place.map.kakao.com/1156167650,북카페,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FA4388BFA33BD47A8B6157C8AD8A942F7
이가네돈수레,대전 중구 목중로26번길 41 1-2층 (우)34812,월~토 15:00 ~ 01:00,https://place.map.kakao.com/16006872,"육류,고기",3.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F18A9946087FC404D8B8FDC11044522F1
지글지글,대전 중구 보문로 23 1층 (우)35033,월~토 15:00 ~ 22:30,https://place.map.kakao.com/9993051,"육류,고기",4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2A7811AD79BB40D3A6E33DB2E22048C0
문창동광천순대,대전 중구 대전천서로 337 1층 (우)35024,월~토 07:00 ~ 15:00,https://place.map.kakao.com/26006046,순대,4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc6ec9984216004be9fbc2c3a1fc9b313f385b8ba%3Foriginal
하얀책상,대전 중구 대흥로165번길 25 (우)34925,매일 12:00 ~ 22:00,https://place.map.kakao.com/26327794,카페,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F212FA64F5476EED706
오븐브라더스,대전 중구 목동로 13 1층 (우)34826,매일 11:00 ~ 22:00,https://place.map.kakao.com/1077695230,디저트카페,220.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBB0F493C2FEE4A089CFA439F31F76B9F
이성수왕짬뽕순두부 본점,대전 중구 유천로33번길 107 1층 (우)34982,"토,일 11:00 ~ 15:30",https://place.map.kakao.com/916619172,두부전문점,4.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4279DB2097F74B0394D981A0D4EB601E
4시30분 왕족발,대전 중구 대흥로 9 (우)34944,매일 12:00 ~ 01:00,https://place.map.kakao.com/27302131,"족발,보쌈",4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCD728FFFD9DB4E8DA73F7746F4E4FEF1
장수촌누룽지삼계탕,대전 중구 동서대로1322번길 36 1층 (우)34856,매일 11:00 ~ 21:00,https://place.map.kakao.com/236224784,삼계탕,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F231E7CE87AE34FEB8A661145D87B3D77
장인더카페 대전점,"대전 중구 대종로 487 아이원빌딩 1층 101,102호 (우)34914",매일 10:00 ~ 18:00,https://place.map.kakao.com/1992986294,카페,66.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3E85F6550956423CAE99D482680B308D
맥도날드 대전부사DT점,"대전 중구 충무로 139 1,2층 (우)34931",매일 00:00 ~ 24:00,https://place.map.kakao.com/27067741,맥도날드,3.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB4C8FA9C6254475F971F2C0D6C711617
정통집 대흥점,대전 중구 중앙로122번길 24 1층 (우)34912,매일 17:00 ~ 02:00,https://place.map.kakao.com/1489413431,"육류,고기",2.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F56D11A9DE46744E585916F4EF8258904
영동식당,대전 중구 계룡로874번길 27-9 (우)34909,매일 11:00 ~ 22:00,https://place.map.kakao.com/9258873,한식,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4a0950a9a2e612fa9c85ff27a473df11779ec596%3Foriginal
오복식탁,대전 중구 중앙로112번길 24 (우)34911,토요일,https://place.map.kakao.com/661505624,한식,4.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE071DA15188A4712B11142DA76D6F632
맥도날드 대전센트럴DT점,대전 중구 중앙로 64 (우)34940,매일 08:00 ~ 24:00,https://place.map.kakao.com/15274378,맥도날드,3.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8C8DAF75837F4C31B9CE3053B45C009B
커피맨션문장,대전 중구 대흥로139번길 10 2층 (우)34920,수~토 12:00 ~ 21:00,https://place.map.kakao.com/27539637,커피전문점,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB840975F68874B08929A96A5B6CED962
곰수산회수산물센터,대전 중구 동서대로 1286 1층 (우)34901,매일 11:00 ~ 23:00,https://place.map.kakao.com/1264908035,회,1.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA6A3D4D4FEEB4498A4A5997452780303
신도칼국수 대사점,대전 중구 충무로 123 1층 (우)34935,"월,화,수,금,토,일 10:00 ~ 20:30",https://place.map.kakao.com/1499325607,칼국수,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F98D5C5B308E64E61866B27BB77AEA238
스타벅스 대전유천DT점,대전 중구 계백로 1604 (우)34966,"금,토 07:00 ~ 23:00",https://place.map.kakao.com/27398421,스타벅스,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F66785D2C4EDD42DF96EDD9B0CFF481F4
닭갈비제작소 은행점,대전 중구 중앙로164번길 22-12 1층 (우)34921,매일 11:00 ~ 23:00,https://place.map.kakao.com/2100145257,닭요리,3.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD096E7828BEC45FA95276D0D2F27E13B
버거킹 대전용두DT점,대전 중구 계룡로 853 1~3층 (우)34857,매일 10:00 ~ 24:00,https://place.map.kakao.com/1293159573,버거킹,3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF74D1F4DAD9B43CC8992E45F5BCABB58
유성순대,대전 중구 대전천서로 211 (우)35035,월~토 10:30 ~ 21:00,https://place.map.kakao.com/12730429,순대,4.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F187E47CF861848B795492236EC625431
중국대반점,대전 중구 대흥로165번길 6 (우)34927,월~토 11:00 ~ 20:30,https://place.map.kakao.com/8589591,중국요리,3.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBEB54873197A4831BAA583CD7F5A52A8
돼지마을,대전 중구 중앙로164번길 43 2층 (우)34923,화~일 12:00 ~ 21:00,https://place.map.kakao.com/8950630,"육류,고기",4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FE1A02C9A0B7A438AB9F6FE0E4D76BE86
모모제인,대전 중구 대흥로121번길 30-8 (우)34919,화~일 11:00 ~ 22:00,https://place.map.kakao.com/13725494,카페,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F273F4894093143EFAEDE0DDBD10FD22B
복록수,대전 중구 계룡로 814 1층 (우)34903,매일 11:30 ~ 22:00,https://place.map.kakao.com/12058626,중국요리,3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1204A83F4EB0ACFE34
양자강,대전 중구 대흥로 90 (우)34942,매일 11:00 ~ 20:00,https://place.map.kakao.com/10581214,중국요리,2.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB66308D8A4E74057917BC8B448B3715E
항아리보쌈 별관,대전 중구 계룡로874번길 25 1층 (우)34909,매일 11:40 ~ 22:00,https://place.map.kakao.com/88004222,"족발,보쌈",2.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD6496B33F9DD44C6BA164E007645ED20
영빈돌솥밥돌구이,대전 중구 유천로102번길 27 (우)34897,월~토 11:00 ~ 21:00,https://place.map.kakao.com/10643750,한식,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8AC6E41DDB5B460390A0820D606938A3
만향,대전 중구 당디로56번길 29 1층 (우)34993,화~일 11:00 ~ 16:00,https://place.map.kakao.com/1334316427,중국요리,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FEF88E9262F2A4DB8911A0CAD0FD69FAF
샤브쌈주머니 서대전역점,대전 중구 오류로 31 2층 (우)34906,매일 11:00 ~ 21:30,https://place.map.kakao.com/2092461779,샤브쌈주머니,4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F139546DA663A4B1C9DBFD6431BC6E8D0
비래옥,대전 중구 중앙로129번길 22 1층 (우)34838,매일 10:00 ~ 21:00,https://place.map.kakao.com/1384724254,한식,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F5B8391D6811C444E828FA696C94AF110
스타벅스 대전목동DT점,대전 중구 동서대로 1387 (우)34815,매일 07:00 ~ 23:00,https://place.map.kakao.com/1324576679,스타벅스,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FED0F21D2DA594BB9BA527CD4469EB982
산내한우,대전 중구 대흥로 14 1층 (우)34945,10:00 ~ 22:00,https://place.map.kakao.com/619025689,"육류,고기",4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB59C4C406D7C49EABF96CE6247663240
삼정회관,대전 중구 중앙로121번길 62 (우)34837,매일 12:00 ~ 24:00,https://place.map.kakao.com/21240486,한식,3.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8D9B9BDCCC604AF78BFF526BEE5CCEAC
연이자카야 2호점,대전 중구 중앙로156번길 48 (우)34924,화~일 11:00 ~ 22:00,https://place.map.kakao.com/202612351,일본식주점,3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F623CBCEEB7B64601BE9E5D1ACCE617D9
카페마루,"대전 중구 보문산공원로497번길 61 2, 3층 (우)35052",매일 10:00 ~ 22:00,https://place.map.kakao.com/25659342,테마카페,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD763A8063C4B420EB1BB3F898394FE03
은영네한우내장탕,대전 중구 충무로 144-1 1층 (우)35027,화~일 10:00 ~ 21:00,https://place.map.kakao.com/685535453,한식,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF4A4180EAA0045C480D6A57AF4203215
사나이창 오류점,대전 중구 계룡로874번길 5 (우)34909,월~토 15:00 ~ 01:30,https://place.map.kakao.com/25109134,"곱창,막창",4.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1803984B4EAFAC2023
정식당 3호점,대전 중구 계백로 1548 (우)34977,화~일 11:00 ~ 22:00,https://place.map.kakao.com/19606241,닭요리,4.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD4B80431785F466D82901B05F9D691BC
평산면옥,대전 중구 유천로18번길 9 1층 (우)34970,매일 11:00 ~ 15:00,https://place.map.kakao.com/16302755,냉면,3.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3A1C4F0875574DAA8320FB5131B5EB1F
유가옥,대전 중구 대종로 323 (우)35023,매일 08:00 ~ 22:00,https://place.map.kakao.com/8476960,설렁탕,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F83A652C956C7408F98C18D64864FFABB
